date,topic,wp,party,page_content,keyword_counts,keyword_total
20241019,migration,20,SPD,,[],0
20241020,migration,20,SPD,,[],0
20241021,migration,20,SPD,,[],0
20241022,migration,20,SPD,,[],0
20241023,migration,20,SPD,,[],0
20241024,migration,20,SPD,,[],0
20241025,migration,20,SPD,,[],0
20241026,migration,20,SPD,,[],0
20241027,migration,20,SPD,,[],0
20241028,migration,20,SPD,,[],0
20241029,migration,20,SPD,,[],0
20241030,migration,20,SPD,,[],0
20241031,migration,20,SPD,,[],0
20241101,migration,20,SPD,,[],0
20241102,migration,20,SPD,,[],0
20241103,migration,20,SPD,,[],0
20241104,migration,20,SPD,,[],0
20241105,migration,20,SPD,,[],0
20241106,migration,20,SPD,"Die Rolle der Opposition, um im Fußball zu bleiben, ist in dem Fall aber nicht, dass sie mitspielen oder mitdiskutieren.

Sie stehen am Spielfeldrand und rufen Unflätigkeiten; und das kriegen die Menschen im Land genauso mit.

Ja, SPD, Grüne und FDP haben verschiedene Konzepte und Ideen – das wissen wir seit drei Jahren –, und natürlich kann man auch darüber diskutieren, ob man manche Themen nicht vielleicht vorher klärt und dann gemeinsam als Ergebnis präsentiert.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
20241107,migration,20,SPD,"Ich will an dieser Stelle sagen, dass es auch hier im Haus Abgeordnete gibt, die aus diesen Regionen zu uns gekommen sind.

Auch vor diesem Hintergrund ist es nicht fair, wenn solche Sätze in diesem Antrag stehen.

Wir sollten ganz andere Grenzen ziehen.

Wir sollten keine Grenze ziehen zwischen Deutschen auf der einen Seite und Menschen, die aus anderen Ländern zu uns gekommen sind.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20241108,migration,20,SPD,"Was wir jetzt brauchen, ist ein geordneter und verantwortungsvoller Weg.

Wir müssen auf diesem Weg kurzfristige Entscheidungen treffen, die nicht warten können, bis sich eine neue Regierung nach möglicherweise langwierigen Koalitionsverhandlungen gebildet hat.

Jetzt stehen dringende Entscheidungen für unser Land an: für Arbeitsplätze, für den Wirtschafts- und Industriestandort, für finanzielle Entlastungen für die berufstätige Familie, für eine geordnete Migration und eine sichere Rente.","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2
20241109,migration,20,SPD,,[],0
20241110,migration,20,SPD,,[],0
20241111,migration,20,SPD,,[],0
20241112,migration,20,SPD,,[],0
20241113,migration,20,SPD,"Wir werden niemals mit einer Partei zusammenarbeiten, die der Handlanger Putins ist, die Demokratie zerstören möchte, eine offene Gesellschaft zerstören möchte, einer Partei – das haben wir heute wieder im Innenausschuss gehört –, die auch gewaltsam von Rechtsextremen gelenkt wird, die für eine rassistische Politik steht, die hier Millionen von Menschen, die zu uns gehören, einfach remigrieren möchte, die gezielt Hass verbreitet, unsere Presse und Meinungsvielfalt angreift, die ein völkisches Menschenbild propagiert, die mit ihren Abschottungsfantasien unseren Wohlstand aufs Spiel setzt, die Klimaschutz abschaffen will, die unsere Sicherheit gefährdet.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1
20241114,migration,20,SPD,"Ich will aber auch deutlich machen, dass auch wir in Deutschland Hausaufgaben haben.

Ich lobe die deutsche Außenpolitik für ihre Klimapolitik und für ihre Menschenrechtspolitik.

Wir haben in Deutschland – eigentlich zum Glück – unabhängige Institutionen; aber manchmal wirkt es absurd.

Wir haben das BAMF, das Bundesamt für Migration und Flüchtlinge.","[2, 0, 1, 0, 2, 0, 0, 0, 0, 0]",5
20241115,migration,20,SPD,"Darüber hinaus wollen wir als SPD-Fraktion Vorhaben beschließen, die den Bürgerinnen und Bürgern direkt zugutekommen: die Erhöhung des Kindergelds, das Familien entlastet; die Verlängerung des Deutschlandtickets, das von 13 Millionen Menschen in der Bundesrepublik Deutschland genutzt wird; die Beseitigung der kalten Progression, was Steuererleichterungen insbesondere für Normalverdienerinnen und Normalverdiener bedeutet; und die Stärkung der Widerstandsfähigkeit unserer Verfassungsorgane gegen Extremistinnen und Extremisten.","[2, 0, 0, 0, 2, 0, 0, 0, 0, 0]",4
20241116,migration,20,SPD,,[],0
20241117,migration,20,SPD,,[],0
20241118,migration,20,SPD,,[],0
20241119,migration,20,SPD,,[],0
20241120,migration,20,SPD,,[],0
20241121,migration,20,SPD,,[],0
20241122,migration,20,SPD,,[],0
20241123,migration,20,SPD,,[],0
20241124,migration,20,SPD,,[],0
20241125,migration,20,SPD,,[],0
20241126,migration,20,SPD,,[],0
20241127,migration,20,SPD,,[],0
20241128,migration,20,SPD,,[],0
20241129,migration,20,SPD,,[],0
20241130,migration,20,SPD,,[],0
20241201,migration,20,SPD,,[],0
20241202,migration,20,SPD,,[],0
20241203,migration,20,SPD,,[],0
20241204,migration,20,SPD,"Wir freuen uns, dass auch Sie die Notwendigkeit sehen.

Es ist Ihnen allen hier im Haus bekannt: Die SPD steht seit über 160 Jahren für eine Politik, die sich für diejenigen in der Gesellschaft einsetzt, die größere Hürden überwinden müssen.

Die SPD arbeitet dafür, allen Menschen gleiche Chancen zu bieten, am gesellschaftlichen Leben teilzuhaben.

Das ist das Herz der SPD.

Doch wir alle wissen: Die Realität sieht oft anders aus.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20241205,migration,20,SPD,"Sie unterstützen konsequente Abschiebungen.

Es wird aber immer fragwürdig, wenn das wie bei Ihnen mit offensichtlich völkischen und rassistischen Vorstellungen von Menschengruppen kombiniert wird.

Das ist das Perfide daran.

Es wird genauso durchschaubar, wenn es mit der Forderung verbunden wird, grundsätzlich alle Aufnahmeprogramme abzustellen, das Staatsangehörigkeitsrecht wieder zu schleifen und auf alte, völkische Blut- und Bodenprinzipien zurückzuführen.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20241206,migration,20,SPD,"Wir müssen uns dem Fachkräftemangel stellen.

Als Regierung haben wir in den letzten drei Jahren ein modernes Fachkräfteeinwanderungsrecht geschaffen.

Zur Beseitigung des Fachkräftemangels gehört aber eben auch eine gute Bezahlung, eine gute Bezahlung auch in der Ausbildung.

So bleiben mehr junge Menschen auch in ländlichen Regionen, entscheiden sich für eine Ausbildung dort statt eines Studiums.

Und wir brauchen kluge Regeln, die Raum für Wachstum lassen, damit Wirtschaft atmen kann.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20241207,migration,20,SPD,,[],0
20241208,migration,20,SPD,,[],0
20241209,migration,20,SPD,,[],0
20241210,migration,20,SPD,,[],0
20241211,migration,20,SPD,,[],0
20241212,migration,20,SPD,,[],0
20241213,migration,20,SPD,,[],0
20241214,migration,20,SPD,,[],0
20241215,migration,20,SPD,,[],0
20241216,migration,20,SPD,"Diese politische Kultur ist mehr denn je bedroht, und es ist unsere gemeinsame Aufgabe, dafür zu sorgen, dass sie erhalten bleibt.

Wir sind bereit, unseren Beitrag dazu zu leisten, und ich hoffe, alle anderen demokratischen Parteien hier auch.

Ich will noch ein paar Worte zur Union sagen.

Meine Vorrednerinnen und Vorredner haben es schon gesagt: Natürlich werden wir heute klären, wann die nächste Bundestagswahl stattfinden wird; aber die Welt legt ja keinen Stopp ein.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20241217,migration,20,SPD,,[],0
20241218,migration,20,SPD,"Ich möchte meinen Dank insbesondere allen Politikerinnen und Politikern ausdrücken, die das alles möglich gemacht haben.

Es ist der jahrzehntelangen Arbeit von SPD, CDU/CSU, der Grünen, der FDP und später auch der Linken zu verdanken, dass eine plurale Gesellschaft entstehen konnte und hier im Deutschen Bundestag die staatsbürgerschaftlichen Rechte und Pflichten auch von Menschen mit Migrationshintergrund wahrgenommen werden können.

Liebe Kolleginnen und Kollegen, ein riesengroßes Dankeschön!","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
20241219,migration,20,SPD,"Migration ist nicht nur ein humanitäres Thema, sie ist eine ökonomische Notwendigkeit.

Nur eine kluge und umfassende Zuwanderungspolitik sichert die Zukunftsfähigkeit des Standortes Deutschland.

Meine Damen und Herren, die deutsche Wirtschaft steht vor großen Herausforderungen.

Aber die Chancen sind da: Mit gezielten Innovationen und einer klaren Fachkräftepolitik können wir die Krise überwinden.

Wir werden damit Deutschland zukunftsfähig machen.

Herzlichen Dank.","[2, 0, 1, 0, 2, 0, 0, 0, 0, 0]",5
20241220,migration,20,SPD,"Wir wollen das Leben der Menschen leichter machen; die AfD will das Leben der Menschen schwerer machen Und das hat überhaupt gar nichts mit Respekt zu tun.

Wir haben hier auch die Voraussetzungen für die Einbürgerung mitbekommen: Menschen, die seit fünf Jahren hier leben, die hier arbeiten, die die deutsche Sprache sprechen können, können die deutsche Staatsbürgerschaft erhalten.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20241221,migration,20,SPD,,[],0
20241222,migration,20,SPD,,[],0
20241223,migration,20,SPD,,[],0
20241224,migration,20,SPD,,[],0
20241225,migration,20,SPD,,[],0
20241226,migration,20,SPD,,[],0
20241227,migration,20,SPD,,[],0
20241228,migration,20,SPD,,[],0
20241229,migration,20,SPD,,[],0
20241230,migration,20,SPD,,[],0
20241231,migration,20,SPD,,[],0
20250101,migration,20,SPD,,[],0
20250102,migration,20,SPD,,[],0
20250103,migration,20,SPD,,[],0
20250104,migration,20,SPD,,[],0
20250105,migration,20,SPD,,[],0
20250106,migration,20,SPD,,[],0
20250107,migration,20,SPD,,[],0
20250108,migration,20,SPD,,[],0
20250109,migration,20,SPD,,[],0
20250110,migration,20,SPD,,[],0
20250111,migration,20,SPD,,[],0
20250112,migration,20,SPD,,[],0
20250113,migration,20,SPD,,[],0
20250114,migration,20,SPD,,[],0
20250115,migration,20,SPD,,[],0
20250116,migration,20,SPD,,[],0
20250117,migration,20,SPD,,[],0
20250118,migration,20,SPD,,[],0
20250119,migration,20,SPD,,[],0
20250120,migration,20,SPD,,[],0
20250121,migration,20,SPD,,[],0
20250122,migration,20,SPD,,[],0
20250123,migration,20,SPD,,[],0
20250124,migration,20,SPD,,[],0
20250125,migration,20,SPD,,[],0
20250126,migration,20,SPD,,[],0
20250127,migration,20,SPD,,[],0
20250128,migration,20,SPD,,[],0
20250129,migration,20,SPD,"Politik für die Millionen, nicht für die Millionäre: Dafür stehen die SPD und Olaf Scholz.

Wir brauchen Einwanderung in den Arbeitsmarkt.

Schon heute basiert der Beschäftigungszuwachs in Deutschland ausschließlich auf der Beschäftigung von Ausländern.

Wir brauchen die fleißigsten Hände und die besten Köpfe auf der ganzen Welt.

Die werden aber nicht kommen, wenn über Migration und Migranten nur noch im Zusammenhang mit Kriminalität und Sozialleistungsmissbrauch gesprochen wird.","[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",3
20250130,migration,20,SPD,"Sie will elementare Grundrechte beschneiden – von Menschen mit Migrationshintergrund, von Menschen mit Behinderungen, von queeren Menschen.

Sie macht sich gemein mit Antidemokraten und rechtsextremen Netzwerken.

Und sie greift unsere staatlichen Institutionen und unser parlamentarisches System gezielt an.

Wir alle kennen die Worte aus Potsdam: „Remigration“ – ein Begriff, der nicht weniger als die Vertreibung von Millionen Menschen bedeutet.","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2
20250131,migration,20,SPD,"Merken Sie eigentlich irgendwas?

Sie streuen den Leuten Sand in die Augen.

Das sind doch keine Lösungen.

Außerdem: Von der über 1 Million Menschen, die in unser Land gekommen sind, sind leider nur 70 000 eingewandert, die dabei helfen, den eklatanten Arbeitskräftemangel zu beheben, den wiederum Sie zu verantworten haben.

Es geht also nicht nur um Begrenzung der Migration, sondern es geht um gezielte, um kluge Migration, die unserem Land nützt; und dafür müssen wir uns gemeinsam einsetzen.","[0, 0, 2, 0, 2, 1, 0, 0, 0, 0]",5
20250201,migration,20,SPD,,[],0
20250202,migration,20,SPD,,[],0
20250203,migration,20,SPD,,[],0
20250204,migration,20,SPD,,[],0
20250205,migration,20,SPD,,[],0
20250206,migration,20,SPD,,[],0
20250207,migration,20,SPD,,[],0
20250208,migration,20,SPD,,[],0
20250209,migration,20,SPD,,[],0
20250210,migration,20,SPD,,[],0
20250211,migration,20,SPD,"Auch wenn es die Mitglieder des Hauses von ganz rechts außen nicht wahrhaben wollen: Ausländische Arbeitskräfte tragen zum wirtschaftlichen Wohlstand bei uns bei.

Wir alle profitieren davon, auch Sie.

Umso wichtiger ist es doch, dass unser Land weltoffen bleibt, und das im wahrsten Sinne des Wortes.

Die Lausitz ist eine Region im Aufbruch, mit krassen Menschen, einer starken Geschichte und einer Zukunft, die wir gemeinsam genau jetzt in unsere Hände nehmen.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
20250212,migration,20,SPD,,[],0
20250213,migration,20,SPD,,[],0
20250214,migration,20,SPD,,[],0
20250215,migration,20,SPD,,[],0
20250216,migration,20,SPD,,[],0
20250217,migration,20,SPD,,[],0
20250218,migration,20,SPD,,[],0
20250219,migration,20,SPD,,[],0
20250220,migration,20,SPD,,[],0
20250221,migration,20,SPD,,[],0
20250222,migration,20,SPD,,[],0
20250223,migration,20,SPD,,[],0
20250224,migration,20,SPD,,[],0
20250225,migration,20,SPD,,[],0
20250226,migration,20,SPD,,[],0
20250227,migration,20,SPD,,[],0
20250228,migration,20,SPD,,[],0
20250301,migration,20,SPD,,[],0
20250302,migration,20,SPD,,[],0
20250303,migration,20,SPD,,[],0
20250304,migration,20,SPD,,[],0
20250305,migration,20,SPD,,[],0
20250306,migration,20,SPD,,[],0
20250307,migration,20,SPD,,[],0
20250308,migration,20,SPD,,[],0
20250309,migration,20,SPD,,[],0
20250310,migration,20,SPD,,[],0
20250311,migration,20,SPD,,[],0
20250312,migration,20,SPD,,[],0
20250313,migration,20,SPD,"Mir ist hierbei besonders wichtig, dass wir die Länder und Kommunen mitdenken.

Sie tragen die Hauptlast vieler Herausforderungen.

Sie leisten gerade und in den letzten Jahren den größten Beitrag bei der Unterbringung und Integration von Geflüchteten vor Ort.

Und sie brauchen auch zukünftig nachhaltige Strukturen, damit Ankommen und Integration von Anfang an gut gelingen können.

Und sie brauchen auch Handlungsspielräume, damit unsere Städte und Gemeinden zukunftsfähig werden.","[0, 0, 0, 2, 0, 0, 0, 0, 0, 0]",2
20250314,migration,20,SPD,,[],0
20250315,migration,20,SPD,,[],0
20250316,migration,20,SPD,,[],0
20250317,migration,20,SPD,,[],0
20250318,migration,20,SPD,,[],0
20250319,migration,20,SPD,,[],0
20250320,migration,20,SPD,,[],0
20250321,migration,20,SPD,,[],0
20250322,migration,20,SPD,,[],0
20211026,migration,20,CDU/CSU,"Wir glauben, diese Regelungen haben sich in der Vergangenheit bewährt.

Um es in aller Klarheit zu sagen: Eine Kanzlerwahl dient nicht der persönlichen Profilierung einer Fraktion, sondern sie dient dazu, diesem Land eine stabile Regierung zu geben.

Deshalb soll ja nach dem Willen der Mütter und Väter des Grundgesetzes eine solche Wahl nur auf die Tagesordnung dürfen, wenn erkennbar ist, dass sich für eine erfolgreiche Kanzlerwahl auch eine erkennbare Mehrheit im Bundestag organisiert hat.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
20211027,migration,20,CDU/CSU,,[],0
20211028,migration,20,CDU/CSU,,[],0
20211029,migration,20,CDU/CSU,,[],0
20211030,migration,20,CDU/CSU,,[],0
20211031,migration,20,CDU/CSU,,[],0
20211101,migration,20,CDU/CSU,,[],0
20211102,migration,20,CDU/CSU,,[],0
20211103,migration,20,CDU/CSU,,[],0
20211104,migration,20,CDU/CSU,,[],0
20211105,migration,20,CDU/CSU,,[],0
20211106,migration,20,CDU/CSU,,[],0
20211107,migration,20,CDU/CSU,,[],0
20211108,migration,20,CDU/CSU,,[],0
20211109,migration,20,CDU/CSU,,[],0
20211110,migration,20,CDU/CSU,,[],0
20211111,migration,20,CDU/CSU,"Das ist eine Politik, die Sinn macht.

Und deswegen fordere ich an dieser Stelle auch die SPD auf, dass sie bei der Migrationspolitik die Mitte nicht verlässt, dass sie sich von den Grünen nicht nach links ziehen lässt und das rückabwickelt, was wir in der vergangenen Legislaturperiode gemeinsam gemacht haben.

– Weil Herr Lindner so lacht: Dabei bin ich ganz besonders auf die FDP gespannt, die im Grunde genommen das Gegenteil von dem sagt, was die Grünen wollen.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
20211112,migration,20,CDU/CSU,,[],0
20211113,migration,20,CDU/CSU,,[],0
20211114,migration,20,CDU/CSU,,[],0
20211115,migration,20,CDU/CSU,,[],0
20211116,migration,20,CDU/CSU,,[],0
20211117,migration,20,CDU/CSU,,[],0
20211118,migration,20,CDU/CSU,"Ihr Vortrag hat sich hier schon an sich disqualifiziert.

Aber die jetzt werdende Koalition, das werdende links-gelbe Bündnis – das werdende links-gelbe Bündnis; ich wiederhole es noch einmal ausdrücklich – täuscht natürlich hier darüber hinweg, dass es selbst gar kein Konzept für eine ausgewogene Migrationspolitik für dieses Land hat.","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2
20211119,migration,20,CDU/CSU,,[],0
20211120,migration,20,CDU/CSU,,[],0
20211121,migration,20,CDU/CSU,,[],0
20211122,migration,20,CDU/CSU,,[],0
20211123,migration,20,CDU/CSU,,[],0
20211124,migration,20,CDU/CSU,,[],0
20211125,migration,20,CDU/CSU,,[],0
20211126,migration,20,CDU/CSU,,[],0
20211127,migration,20,CDU/CSU,,[],0
20211128,migration,20,CDU/CSU,,[],0
20211129,migration,20,CDU/CSU,,[],0
20211130,migration,20,CDU/CSU,,[],0
20211201,migration,20,CDU/CSU,,[],0
20211202,migration,20,CDU/CSU,,[],0
20211203,migration,20,CDU/CSU,,[],0
20211204,migration,20,CDU/CSU,,[],0
20211205,migration,20,CDU/CSU,,[],0
20211206,migration,20,CDU/CSU,,[],0
20211207,migration,20,CDU/CSU,"Das ist Ihre Ampelpolitik, und das ist etwas, was wir jedenfalls als sehr kritisch empfinden.

Herzliches Dankeschön.

Nächste Rednerin: für Bündnis 90/Die Grünen Maria Klein-Schmeink.

Unnamed: 0: 15097.0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20211208,migration,20,CDU/CSU,,[],0
20211209,migration,20,CDU/CSU,"Ich sage eines ganz klar, auch in Richtung FDP: Wir als CDU/CSU-Fraktion werden genau darauf achten, dass diese Versprechen, die Sie noch wenige Tage vor der Bundestagswahl gegeben haben, erfüllt werden.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20211210,migration,20,CDU/CSU,,[],0
20211211,migration,20,CDU/CSU,,[],0
20211212,migration,20,CDU/CSU,,[],0
20211213,migration,20,CDU/CSU,,[],0
20211214,migration,20,CDU/CSU,,[],0
20211215,migration,20,CDU/CSU,"Wenn das heißen soll, dass wir ein weltoffenes Land sind, dass wir Leistungsbereiten Perspektiven geben, dass wir Verfolgten Schutz bieten, dann kann man das auch so formulieren.

Aber dazu gehört zuvorderst ein klares Konzept für gelingende Integration, und das beginnt mit der Ordnung der Migration.","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",2
20211216,migration,20,CDU/CSU,"Das unterscheidet uns grundsätzlich voneinander; denn wir als Union sehen uns nicht als Opposition zum Staat und zu unserem Gemeinwesen.

Wir sehen uns als Opposition in diesem Parlament.

Wir haben das Wohl der Menschen im Blick, wir tragen Verantwortung für dieses Land, und wir wünschen uns, dass Sie es auch mal täten.

Ich sage es Ihnen noch einmal in einfacheren Worten: Ihre Politik ist, wie wenn man an einer voll befahrenen Straße stehen und Kindern zurufen würde: Lauft einfach los.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1
20211217,migration,20,CDU/CSU,,[],0
20211218,migration,20,CDU/CSU,,[],0
20211219,migration,20,CDU/CSU,,[],0
20211220,migration,20,CDU/CSU,,[],0
20211221,migration,20,CDU/CSU,,[],0
20211222,migration,20,CDU/CSU,,[],0
20211223,migration,20,CDU/CSU,,[],0
20211224,migration,20,CDU/CSU,,[],0
20211225,migration,20,CDU/CSU,,[],0
20211226,migration,20,CDU/CSU,,[],0
20211227,migration,20,CDU/CSU,,[],0
20211228,migration,20,CDU/CSU,,[],0
20211229,migration,20,CDU/CSU,,[],0
20211230,migration,20,CDU/CSU,,[],0
20211231,migration,20,CDU/CSU,,[],0
20220101,migration,20,CDU/CSU,,[],0
20220102,migration,20,CDU/CSU,,[],0
20220103,migration,20,CDU/CSU,,[],0
20220104,migration,20,CDU/CSU,,[],0
20220105,migration,20,CDU/CSU,,[],0
20220106,migration,20,CDU/CSU,,[],0
20220107,migration,20,CDU/CSU,,[],0
20220108,migration,20,CDU/CSU,,[],0
20220109,migration,20,CDU/CSU,,[],0
20220110,migration,20,CDU/CSU,,[],0
20220111,migration,20,CDU/CSU,,[],0
20220112,migration,20,CDU/CSU,"Deshalb brauchen wir Augenmaß und keinen Aktionismus für die linke Galerie; auch da werden wir genau aufpassen.

Ein letzter Punkt, den ich noch ansprechen will, ist die Steuerung und Begrenzung von Migration – eine der großen Aufgaben in der Innenpolitik.

Die Union hat die Asylmigration deutlich begrenzt und gleichzeitig ein modernes Fachkräfteeinwanderungsgesetz umgesetzt.","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2
20220113,migration,20,CDU/CSU,"Dazu ist eines klar zu sagen: Ohne eine nachvollziehbare Ordnung und Kontrolle bei der Migration wird diese Akzeptanz der Bevölkerung rasch schwinden.

Die unionsgeführte Bundesregierung hat in der vergangenen Wahlperiode gemeinsam mit der SPD – daran möchte ich noch mal erinnern – gute Mechanismen für eine strukturierte Migration und Integration erarbeitet.

Im Sommer 2019 haben wir ein Migrationspaket verabschiedet.","[0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",3
20220114,migration,20,CDU/CSU,"Hier müssen wir mit den Ländern zusammenarbeiten.

Hier brauchen wir Lösungen, hier müssen die Absatzwege wieder besser werden.

Und ja, Ihre Worte hören sich zu Beginn einer Legislaturperiode gut an.

Wir werden Sie aber in den nächsten Jahren an Ihren Taten messen.

Bei der Konstellation dieser Ampelkoalition wird es sehr interessant.

Bei den Ausführungen der FDP-Kollegen frage ich mich: Sind die seit der Bundestagswahl in eine andere Partei gewechselt?","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20220115,migration,20,CDU/CSU,,[],0
20220116,migration,20,CDU/CSU,,[],0
20220117,migration,20,CDU/CSU,,[],0
20220118,migration,20,CDU/CSU,,[],0
20220119,migration,20,CDU/CSU,,[],0
20220120,migration,20,CDU/CSU,,[],0
20220121,migration,20,CDU/CSU,,[],0
20220122,migration,20,CDU/CSU,,[],0
20220123,migration,20,CDU/CSU,,[],0
20220124,migration,20,CDU/CSU,,[],0
20220125,migration,20,CDU/CSU,,[],0
20220126,migration,20,CDU/CSU,"Für uns als CDU/CSU-Fraktion ist klar, dass man sich in einer solchen Situation nicht einfach wegducken darf.

Wir fordern einen klaren Kurs und vor allem einen klaren Kopf von der Bundesregierung!

Als Union leisten wir im Deutschen Bundestag konstruktive Oppositionsarbeit.

Wir sind nicht die Mehrheitsbeschaffer der links-gelben Koalition!

Die Regierung ist nun gefordert, tragfähige Lösungen für alle Bürgerinnen und Bürger in Deutschland vorzulegen!

Unnamed: 0: 14686.0","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2
20220127,migration,20,CDU/CSU,"Wir als CDU/CSU-Bundestagsfraktion begrüßen diese breite Beteiligung und dieses große Engagement ganz ausdrücklich; denn eins ist klar: Europäischer Geist entsteht nicht durch Bürokratie und durch Regulierungsempfehlungen, er entsteht im Greifbaren, wenn Menschen konkret von der EU profitieren, wenn sie sie als Chance und als Bereicherung wahrnehmen.

Die europäische Idee ist nur so stark, wie ihr Rückhalt innerhalb der Bevölkerung der Mitgliedstaaten ist.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20220128,migration,20,CDU/CSU,"Wir stimmen zu aus außenpolitischer Verantwortung.

Unsere außenpolitische Verantwortung ist unabhängig davon, welche parlamentarische Rolle die CDU/CSU-Fraktion wahrnimmt.

Es gibt zwei Veränderungen, auf die ich eingehen möchte, eine hier bei uns im Haus und eine außenpolitische Veränderung.

Diejenige im Haus besteht darin, dass die Fraktion der Grünen jetzt als Regierungsfraktion dieses Mandat als Teil der Regierung einbringt und als Regierungsfraktion auch zustimmt.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20220129,migration,20,CDU/CSU,,[],0
20220130,migration,20,CDU/CSU,,[],0
20220131,migration,20,CDU/CSU,,[],0
20220201,migration,20,CDU/CSU,,[],0
20220202,migration,20,CDU/CSU,,[],0
20220203,migration,20,CDU/CSU,,[],0
20220204,migration,20,CDU/CSU,,[],0
20220205,migration,20,CDU/CSU,,[],0
20220206,migration,20,CDU/CSU,,[],0
20220207,migration,20,CDU/CSU,,[],0
20220208,migration,20,CDU/CSU,,[],0
20220209,migration,20,CDU/CSU,,[],0
20220210,migration,20,CDU/CSU,,[],0
20220211,migration,20,CDU/CSU,,[],0
20220212,migration,20,CDU/CSU,,[],0
20220213,migration,20,CDU/CSU,,[],0
20220214,migration,20,CDU/CSU,,[],0
20220215,migration,20,CDU/CSU,,[],0
20220216,migration,20,CDU/CSU,"Wer hier lebt, verdient Schutz vor Hass und Gewalt.

Aber ich möchte ein bisschen dem Eindruck entgegenwirken, dass erst jetzt wirklich etwas gegen Rechtsextremismus getan wird.

Die unionsgeführte Bundesregierung hat in der vergangenen Legislaturperiode – da waren die Sozialdemokraten mit dabei – ein umfangreiches Maßnahmenpaket gegen Rassismus und Rechtsextremismus auf den Weg gebracht.

Es ist ein Katalog mit 89 Einzelmaßnahmen für mehr Forschung, mehr Prävention und wirksamen Opferschutz.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20220217,migration,20,CDU/CSU,"Wir sehen nicht nur die Herausforderungen im Zusammenhang mit der Migration, sondern auch, dass Migration uns natürlich in vielerlei Hinsicht bereichert.

Schließlich brauchen wir Fachkräfte.

Aber der Weg der neuen Links-Liberalen ist nicht richtig: Alle dürfen kommen, und die Wirtschaft sucht sich die Besten heraus.

Für den Rest zahlt der Sozialstaat.

Nein, wir wollen es anders.","[0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",2
20220218,migration,20,CDU/CSU,"In der offiziellen Pressemitteilung der Kommission findet sich kein Wort zur Asyl- und Migrationspolitik, im textlichen Teil des Programms ein kleiner Absatz.

Es scheint so, dass die Kommission die Legislativvorschläge formal zwar weiterverfolgt, diese tatsächlich aber nur noch hinten auf der Prioritätenliste stehen.","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1
20220219,migration,20,CDU/CSU,,[],0
20220220,migration,20,CDU/CSU,,[],0
20220221,migration,20,CDU/CSU,,[],0
20220222,migration,20,CDU/CSU,,[],0
20220223,migration,20,CDU/CSU,,[],0
20220224,migration,20,CDU/CSU,,[],0
20220225,migration,20,CDU/CSU,,[],0
20220226,migration,20,CDU/CSU,,[],0
20220227,migration,20,CDU/CSU,"Wir haben uns bemüht, das zu verbessern.

Vieles ist an Ihnen gescheitert.

Wenn wir heute einen neuen Weg nach vorne gehen, dann gehen wir ihn gemeinsam, aber nur dann, wenn wir ihn jetzt wirklich gemeinsam nach vorne gehen, und nicht, wenn wir wie Sie hier parteipolitisch zurückblicken.

Das alles sind Annahmen und politische Einschätzungen, die Sie hier im Hause teilen mögen oder auch nicht.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0
20220228,migration,20,CDU/CSU,,[],0
20220301,migration,20,CDU/CSU,,[],0
20220302,migration,20,CDU/CSU,,[],0
20220303,migration,20,CDU/CSU,,[],0
20220304,migration,20,CDU/CSU,,[],0
20220305,migration,20,CDU/CSU,,[],0
